sid,freq,power
0,0,2.149879517080294
0,0,3.0158072418258133
0,0,2.1672325612417427
0,0,3.0323154986751293
0,0,2.5346410018493137
0,0,1.8245121948912135
0,0,0.4274520318412579
0,0,1.7296968536038506
0,0,1.1978458047611662
0,0,0.7612370917607693
0,0,0.6834916280791811
0,0,0.0043226872603874065
0,0,2.4417175266323694
0,1,0.9895051158932583
0,1,3.1809721890470284
0,1,0.08855285768363379
0,1,0.37967153359707734
0,1,1.741395217623028
0,1,0.4274608623490746
0,1,1.2496108611816266
0,1,1.85743037921773
0,1,0.4844447606494532
0,1,0.6839034569673588
0,1,0.2381724321004416
0,1,0.8452153375398788
0,1,0.7062309338814532
0,2,0.34900559774099327
0,2,1.4389075940841505
0,2,2.640515624768915
0,2,0.7895685197873906
0,2,1.5131594646794173
0,2,0.6307109845127072
0,2,0.4795915281495539
0,2,0.5885582747164898
0,2,0.5876401757316745
0,2,0.14137849850484033
0,2,1.9585717365344273
0,2,0.4487317708383354
0,2,0.9840754379241031
0,2,1.0068072766413505
0,2,2.7926304859224023
0,2,0.19123081847528894
0,2,0.04575084108315134
0,2,0.01818635883576258
0,2,0.6929524908225421
0,2,2.349565916376424
0,3,0.3722947514145817
0,3,0.16451808374119153
0,3,0.8422921583661618
0,3,0.5477232036515564
0,3,0.5387743703613826
0,3,0.34688503397166837
0,3,0.11511129965433906
0,3,0.24601654358608419
0,3,0.5411679850470754
0,3,2.1726248353546205
0,3,0.28776603701939735
0,3,0.1372950289935151
0,3,0.1050546467932528
0,3,0.27565895005531604
0,3,0.49346183749883776
0,3,0.17047163048461045
0,3,0.30659152132147066
0,3,1.176353420003793
0,3,0.6442597249602711
0,3,0.5042859538700251
0,3,0.11199276282991881
0,3,0.09792249344874224
0,3,1.05061284801582
0,3,0.0896094751775777
0,3,0.685590511736653
0,3,0.29736610323395046
0,3,1.3081887653193354
0,3,0.3238882236482216
0,3,0.06060771312458428
0,3,0.04918498901002515
0,3,0.07448750520633762
0,3,0.025624260834659875
0,3,0.9057666119878199
1,0,2.213285908779847
1,0,2.993128079605351
1,0,2.1777778827713976
1,0,2.878557130515398
1,0,2.763898394792249
1,0,1.4832860558090373
1,0,0.6356438235461692
1,0,0.04344150625954548
1,0,0.10751496794523423
1,0,1.0695108363358043
1,0,0.8389969896865206
1,0,0.35656839036931914
1,0,0.09831439025948009
1,0,0.9125689840603868
1,1,0.7685331827622356
1,1,2.533053124547537
1,1,0.48761830915287685
1,1,0.04628320316723053
1,1,0.4465434547540591
1,1,0.5966852247720545
1,1,0.16170107396387276
1,1,0.07178043471098058
1,1,0.055582310377017365
1,1,1.2968545055789051
1,1,2.228604425322398
1,1,0.729052157081872
1,1,1.550029842484341
1,1,1.7399834944459154
1,2,0.29368518386563924
1,2,1.2956091634234184
1,2,3.0974758530946267
1,2,1.0995749623311235
1,2,1.0705340864251773
1,2,0.7478705631721335
1,2,0.1543175176478894
1,2,1.052124615530091
1,2,0.7402050774212353
1,2,1.5929145531619715
1,2,0.537103428816098
1,2,0.06765163091637823
1,2,0.1984321822452984
1,2,0.7809134254764015
1,2,1.7424469482282219
1,2,0.1416865287496511
1,2,0.06812723870892348
1,2,1.1748932059427852
1,2,0.3876217938647252
1,2,0.06269105578604281
1,2,0.8213776620976401
1,2,0.8642715199626637
1,3,0.48396137071752804
1,3,0.0416170459646816
1,3,1.9952155945486183
1,3,0.26260432780746057
1,3,1.802738533302055
1,3,1.5230808046179476
1,3,0.6677860492751762
1,3,1.951899083549141
1,3,1.4616314703626156
1,3,1.6523175515798
1,3,0.962021290839025
1,3,1.0043365296428228
1,3,0.06349465944369402
1,3,0.33534934487062446
1,3,0.1534053048185059
1,3,1.5164211381986086
1,3,0.21365636768340185
1,3,0.7448933816575714
1,3,0.14514363289803417
1,3,0.454878674736978
1,3,0.04911258517417145
1,3,0.44726855731598103
1,3,0.19263171500815068
1,3,0.250556413481215
1,3,0.021701755348754397
1,3,0.19525286054713342
1,3,0.4781191899424786
1,3,1.6652337756949414
1,3,0.9051495352158938
1,3,0.009018717616276652
1,3,0.21016562831348848
1,3,0.829793592609197
1,3,0.6990314286105436
1,3,1.425116852302116
1,3,1.3645006860266853
1,3,0.38891069715327536
1,3,1.7638291695835198
1,3,0.6043430355534959
2,0,3.0335909295119867
2,0,3.5962567575867483
2,0,3.039255587662779
2,0,3.615533013247291
2,0,3.3916793629666633
2,0,2.5234841978147817
2,0,0.24624704896528
2,0,0.5314554801850789
2,0,0.15175161942390464
2,0,0.9174917053533919
2,0,1.5078578207089661
2,0,0.43311151867320113
2,0,0.8147556974640844
2,0,0.5786854940261843
2,0,0.3732820797363782
2,0,0.3881050308694575
2,0,0.18115407637194916
2,1,0.691935979311348
2,1,2.2428615466347717
2,1,0.22706318337974726
2,1,1.6317349217956194
2,1,0.3303746118570927
2,1,0.9557724599452414
2,1,0.3831582508159997
2,1,0.654225696095893
2,1,1.3065913344961153
2,1,0.2782976166349431
2,1,1.5803650362993042
2,1,0.4499848160765881
2,1,0.4217633972324309
2,1,0.04766992893900301
2,1,0.0006126552892850289
2,1,0.17692766060093543
2,1,0.5539811628869219
2,2,0.1485261306368982
2,2,0.7743668343834214
2,2,2.4390970910697303
2,2,2.232313993078833
2,2,0.7844194487297974
2,2,0.10386153612799659
2,2,0.6034847741030208
2,2,0.5901312770492763
2,2,0.1794188705863723
2,2,0.14557402291914337
2,2,0.5782545433865532
2,2,0.6643184189529714
2,2,0.33711961962796855
2,2,0.37668908772017906
2,2,0.294471311732426
2,2,1.666964900881631
2,2,0.17821330651730274
2,2,0.06810303533252213
2,2,0.5833938548671347
2,2,0.7947365074675543
2,2,0.9067210410151054
2,2,0.5090356420178886
2,2,0.5816360949591094
2,2,0.020406565041868222
2,2,0.015841648762615086
2,2,0.016832430918430407
2,2,0.2353347476007926
2,2,0.28237327795917916
2,3,0.6427982144129453
2,3,0.41135010599614386
2,3,2.8331954379248425
2,3,0.182136125214862
2,3,2.5740991928536343
2,3,1.1050552315214266
2,3,1.1556876588486567
2,3,0.5335940743641896
2,3,0.9209493790805207
2,3,0.5367503951998162
2,3,0.14959711347506882
2,3,0.4880871904270063
2,3,0.6295292775433987
2,3,1.98523562437782
2,3,0.829050463213686
2,3,1.2892415640387525
2,3,0.5135775567156268
2,3,0.6329535518715452
2,3,0.3629816964954951
2,3,0.46429149963047534
2,3,0.22890306281149272
2,3,0.08368214376310508
2,3,0.30037298944981994
2,3,0.4477337747490381
2,3,1.1478265221530692
2,3,0.016642015248225367
2,3,0.20709754289047422
2,3,0.4098266190122561
2,3,0.2924687828963489
2,3,0.2585733673461544
2,3,0.8711765842950372
2,3,0.425882571571841
2,3,0.3565031893767902
2,3,1.0608503588582872
2,3,2.108125376489539
2,3,0.036569248423805434
2,3,0.4900617943320893
2,3,2.600377527930129
2,3,0.8385121437171602
2,3,1.3859145578147103
2,3,0.5090809187413267
2,3,0.13247546077360595
2,3,1.468749028598468
2,3,0.32323008001243403
2,3,0.3490167332118356
2,3,0.6554964934203449
2,3,1.0044961445502913
2,3,0.093107570876507
2,3,0.7760131460460817
3,0,3.534741824210375
3,0,3.250859319735176
3,0,3.9515252459998447
3,0,3.122748476746819
3,0,4.342812929450271
3,0,0.7608591561854322
3,0,0.2592506598150818
3,0,0.07565942352339372
3,0,0.3609635542871151
3,0,0.1368253055768484
3,0,0.1916242475245647
3,0,0.6077676445952114
3,0,1.1583304348830763
3,0,0.1630441455387453
3,0,0.7726918235601825
3,0,1.082291440687599
3,0,0.08340611894315719
3,0,0.04989329990664672
3,1,0.2455634036428287
3,1,0.6686198831473406
3,1,1.4190264330435496
