sid,freq,power
0,0,3.084124094349103
0,0,4.055355613519345
0,0,3.1003792371123793
0,0,4.069638304237372
0,0,3.509383309528925
0,0,2.808026236135462
0,0,0.25254181783381563
0,0,1.3018534547287934
0,0,0.3193243152854168
0,0,1.2376900344742925
0,0,1.3794363696730234
0,0,2.1084748080875015
0,0,1.032502941595354
0,0,0.6515295048948877
0,0,0.5674097426859565
0,1,1.1046906092538689
0,1,3.5514301210723276
0,1,0.09395703880424447
0,1,0.44035957421243754
0,1,1.5966631031144267
0,1,1.1158462114174812
0,1,0.24397445049301708
0,1,1.5779643432726724
0,1,0.47474236889884824
0,1,0.7450401164019016
0,1,0.3353717653083689
0,1,0.6053917902215503
0,1,0.7227802844291569
0,1,0.7982482775323586
0,1,0.4177160579541113
0,2,0.39720844500425284
0,2,1.6328078888883013
0,2,2.9664406218482866
0,2,0.8985827265782942
0,2,1.6895386284592746
0,2,0.7057802892596529
0,2,1.1029408364171471
0,2,1.2700260108700585
0,2,0.1046270801160149
0,2,0.5425028897188987
0,2,0.2887550158037663
0,2,2.036144152068126
0,2,0.020011535671907485
0,2,0.25263532276010436
0,2,0.11039004620892728
0,2,0.2153441833372364
0,2,0.6244623936651436
0,2,0.2707224900447059
0,2,0.23009601535143676
0,2,0.27135446431910537
0,2,0.09130032743204658
0,2,0.30871556181208076
0,2,0.05567152844541438
0,3,0.4164506302694481
0,3,0.1765530234705811
0,3,0.9432625329959343
0,3,0.6029970182775786
0,3,0.6098512252986734
0,3,0.39949232219218184
0,3,0.12652300234002917
0,3,0.27590951415162407
0,3,0.605410669280298
0,3,2.4249788798558063
0,3,0.28195805366450805
0,3,0.4756720285467294
0,3,0.5252029856073946
0,3,2.364797638454708
0,3,0.3752079170006476
0,3,0.2341234188886715
0,3,0.1743965013736406
0,3,0.08977672774721404
0,3,1.8153950550930564
0,3,0.313342495448065
0,3,0.35728479204407576
0,3,0.6738575724237333
0,3,0.0450548557621899
0,3,0.44802714353704226
0,3,0.0662111477377438
0,3,0.4432307682063251
0,3,0.026100835813170315
0,3,0.0710001081368364
0,3,0.030673740241910642
0,3,0.03008093769421747
0,3,0.04751819435598614
0,3,1.0445102761653429
0,3,0.4846448919154506
0,3,0.4492841348561888
0,3,0.004918476263200869
0,3,0.33506536414985355
0,3,0.2989601671799721
0,3,0.517332763983306
0,3,0.17152861764025853
0,3,0.22437427820803363
1,0,1.4055406012679394
1,0,0.12265647062405863
1,0,3.1497158445848568
1,0,0.483536172596891
1,0,1.330832026892769
1,0,0.2997438426158976
1,0,0.34231549974928766
1,0,0.7055979462306311
1,0,0.3927494057172078
1,0,0.4251331130809337
1,0,0.9866389024546091
1,0,0.38095656429883124
1,1,0.26470567749953317
1,1,1.1735818126265254
1,1,2.8461556123129155
1,1,0.9941812075657449
1,1,1.0705138770193308
1,1,0.5566538125920236
1,1,0.6795871456347249
1,1,0.6426510195070102
1,1,0.5523633215905587
1,1,0.13474798794460585
1,1,0.7885132039040821
1,1,0.13139704713402794
