sid,freq,power
0,0,3.98151771910621
0,0,4.2104061047276105
0,0,4.283476065902888
0,0,4.024638653016692
0,0,4.908493174507
0,0,1.3444237922485973
0,0,0.48029980184674076
0,0,1.2167450625969884
0,0,1.055611625994282
0,0,0.5888598278432575
0,0,0.2753011499948001
0,0,0.5596143790789296
0,0,1.191276894298965
0,0,1.6681123324278289
0,0,0.5820083532153858
0,0,0.13984846565359346
0,0,0.6176992642065287
0,0,1.7704164164763525
0,0,2.7591500264936126
0,1,0.12443078737324799
0,1,0.502737331186876
0,1,1.3860279473580135
0,1,0.4402610937836561
0,1,0.4067855936810519
0,1,0.6580354785805812
0,1,0.24816924987358552
0,1,0.3524683735602197
0,1,1.3258201214481788
0,1,1.1937939587019477
0,1,1.3807933951299791
0,1,0.7647952012912914
0,1,0.7924087139658614
0,1,0.013256828685031063
0,1,0.7742770668781614
0,1,0.25232218529483624
0,1,0.13623231084217208
0,1,0.8282866360874512
0,1,0.11669671535167708
0,2,0.4615782637972008
0,2,1.3953770790055204
0,2,1.277330230407752
0,2,0.3166022121136559
0,2,0.6059508171332123
0,2,0.5948824152134082
0,2,0.18068354302577114
0,2,1.296343174277096
0,2,0.36289483379786713
0,2,0.45542436366535305
0,2,0.2580631988338154
0,2,0.7336277752121027
0,2,0.2615121645706979
0,2,1.7851581770509475
0,2,1.5419059366289873
0,2,0.3117507381829165
0,2,0.1565672810068733
0,2,0.3437203119240078
0,2,0.038162889264305694
0,2,0.6700255138950169
0,2,0.11015899066541926
0,2,0.6959221662136792
0,2,0.9617414949458248
0,2,0.07328631510440371
0,2,0.5258650651281964
0,2,1.3738392722061628
0,2,0.35346402938351024
0,2,0.7959261351584738
0,2,1.2064703415918574
0,2,0.4110278885813793
0,2,1.3277728262705384
0,3,0.44916645276074846
0,3,1.5452541070020678
0,3,0.3589160113897259
0,3,0.40903044576827474
0,3,0.592158528628234
0,3,0.1318590645266762
0,3,0.8362195246854578
0,3,0.8836964481179779
0,3,0.5360326054701104
0,3,2.3000661789649044
0,3,1.5700945009662814
0,3,1.1269768550324621
0,3,0.797176873323157
0,3,2.6476639256423256
0,3,1.602300721174571
0,3,1.7557624659003586
0,3,1.131922746806906
0,3,2.94678761976913
0,3,0.01333080870909355
0,3,0.018939902391418944
0,3,1.0514669402232057
0,3,0.9225105739601639
0,3,0.6095811262939991
0,3,0.1545542838336836
0,3,0.46801769790666314
0,3,0.21636785927641122
0,3,1.3006575496214423
0,3,0.44876000932228316
0,3,0.1241420501544676
0,3,0.4142699812450824
0,3,0.15918176361340713
0,3,0.5302456268398269
0,3,0.06020856262908964
0,3,0.10216672892301233
0,3,0.28499499376265497
0,3,0.26940390326731584
0,3,0.6805453149291448
0,3,0.24663074618703174
0,3,0.6024375934494047
0,3,1.7355921392361606
0,3,0.0130180262461604
0,3,0.6836284843898695
0,3,0.2974478889355556
0,3,1.394341837449094
0,3,0.9097503783970171
0,3,0.5483510832832409
0,3,1.067203904920907
0,3,1.2196928136439005
0,3,1.1854095586895308
0,3,0.3734646036473658
0,3,0.9888751788898333
0,3,0.9919787029299312
0,3,0.31173904834788796
0,3,1.3054634859727565
0,3,0.30786862468728016
0,4,0.40755341051463917
0,4,1.882418801957664
0,4,1.3856800412535872
0,4,0.8152544019576892
0,4,0.648535653808236
0,4,0.6017147196515217
0,4,0.47081986698555006
0,4,1.1834603041049654
0,4,0.1357990303147293
0,4,1.902805544730142
0,4,1.1062450312541932
0,4,0.1000330364862934
0,4,0.1438962636325862
0,4,0.35659780353389825
0,4,0.8147565566885329
0,4,0.09123977483087987
0,4,1.2692351320949915
0,4,0.681608568500318
0,4,1.1462106541059218
0,4,0.14898440820902714
0,4,2.1740060276145257
0,4,2.0306411485878018
0,4,2.2457389669341383
0,4,0.25596887279007247
0,4,2.8976140242951773
0,4,0.2305182263714706
0,4,0.4365528132323862
0,4,1.2954865508472744
0,4,0.029439914352376365
0,4,0.6795763859159702
0,4,1.3997151809037487
0,4,0.3525261700608557
0,4,2.090323534651102
0,4,0.06966512579245214
0,4,0.8426028263810894
0,4,1.1884734460439639
0,4,1.1798272558392988
0,4,0.3260834462186564
0,4,0.3132830926969716
0,4,1.0225509411158669
0,4,0.66037201829233
0,4,1.0692478798429064
0,4,0.37902986115838
0,4,0.21174251621362503
0,4,0.6874054368433142
0,4,0.8113109346528101
0,4,1.6466179053040981
0,4,0.04872466316032864
0,4,1.4456002832513506
0,4,2.2882406571332
0,4,0.6553983130391094
0,4,0.26274402309784656
0,4,0.1310367261748779
0,4,0.041376698929981144
0,4,0.14610967766566235
0,4,0.03994330711218673
0,4,1.500105711822622
0,4,0.513872481210201
0,4,0.3745729983469379
0,4,0.16483207047478807
0,4,0.15940279765904422
0,4,0.03844273482025181
0,4,0.1059354428567189
0,4,0.2273787079757142
0,4,1.3154749640066277
0,4,1.5265827751326255
0,4,0.07273750461554425
0,4,0.058417249899523946
0,4,0.07340818869766808
0,4,0.3393325245181439
0,4,0.5063166866644674
0,4,0.005951193083598232
0,4,1.0703360447748675
0,4,0.4124016209714628
0,4,0.4509946186393605
0,4,0.12030540056750391
0,4,1.6313361336330647
0,4,0.2056316305784468
0,4,0.9642585123713842
0,4,0.22133578893368502
0,4,0.2573203230145977
0,4,1.9073923375760777
0,4,0.8391402326652835
0,4,0.8652667338898137
0,4,0.6476088912507109
0,4,0.41919879789950587
0,4,1.457337099299613
0,4,0.7292187715061048
0,4,1.7948967095119763
0,4,0.7079867676230923
0,4,1.9631903298618374
0,4,0.06564117564112695
0,4,2.676368343440311
0,4,0.10684982693661939
0,4,0.11346325695036792
0,4,1.5895997712840444
0,4,0.3059923554137619
0,4,0.7876902175987078
0,4,0.651312907554519
0,4,1.4806931542619346
0,4,0.4591482520538988
0,4,0.07598922652385884
0,4,0.03971646805632187
0,4,1.739304804660268
1,0,6.200303596102517
1,0,6.338790048427774
1,0,6.842936245560987
1,0,6.250455279878916
1,0,7.426942608208613
1,0,2.621455173373475
1,0,1.1637054244345806
1,0,1.0012728292272894
1,0,0.8057289972671754
1,0,0.2880446342826363
1,0,0.254248257879965
1,0,0.9899604657871482
1,0,1.476177108141323
1,0,0.16590783676231938
1,0,1.0295895791015137
1,0,0.6974933134538751
1,0,1.5190481870032264
1,0,0.5685305661599794
1,0,2.826890742378897
1,0,4.434756591083002
1,1,0.31733816476741517
1,1,1.176093343476296
1,1,1.525483366426572
1,1,1.7048928558733334
1,1,1.0494732108795546
1,1,0.25408140864080503
1,1,0.6124258668695927
1,1,0.16917741959392707
1,1,0.6030233489227967
1,1,0.11519431651924034
1,1,0.5958247934822701
1,1,1.0228465409586907
1,1,0.15135869724424142
1,1,0.6142166540596556
1,1,0.9059116903420209
1,1,1.0087760404466437
1,1,2.572802767652132
1,1,3.7732616610086827
1,1,0.4848701041079422
1,1,0.6636828974911424
1,2,1.3460688718787495
1,2,4.213758525286182
1,2,1.51448754205664
1,2,1.1427135828810366
1,2,1.4466203502005148
1,2,0.9814996532962019
1,2,1.4190294041467282
1,2,0.7337614265436779
1,2,0.3033730638857143
1,2,0.43169431904085964
1,2,0.39197088067037716
1,2,0.060930989845300314
1,2,1.0412886157288996
1,2,0.9254378005223924
1,2,0.5298616359930917
1,2,0.4273179867236036
1,2,0.21714937084083138
1,2,1.1597369361758885
1,2,0.2665020723048034
1,2,0.061796624753408635
1,2,0.20114218385435623
1,2,1.6016069687511256
1,2,0.3820390030674998
1,2,0.3336831172007344
1,2,0.9736503536047802
1,2,1.3703819667938575
1,2,0.4892231586003187
1,2,0.044029167261373306
1,2,0.3930060975234789
1,2,1.706063044381104
1,2,0.520982458722317
1,2,1.839257012046238
1,2,0.3960113502972433
1,3,0.8551702585196254
1,3,3.0874356873797852
1,3,2.141686075701199
1,3,0.2488350998079257
1,3,1.511153445214732
1,3,0.4828387716457617
1,3,1.141902787031336
1,3,2.684175673927034
1,3,0.008941856908144153
1,3,0.11436705949659326
1,3,0.28390562922287005
1,3,0.1017593897221192
1,3,0.8095682614287327
1,3,1.1204714366146287
1,3,0.29368749909588404
1,3,0.052162715253216016
1,3,0.38929569174188683
1,3,0.07492103161672863
1,3,1.8999723682582368
1,3,0.4146554371332943
1,3,2.910335033496554
1,3,1.7811805915655252
1,3,1.3705448110755316
1,3,1.7782792481360277
1,3,0.772462049430074
1,3,0.4581157015175803
1,3,0.25915478887263665
1,3,0.6805626413425788
1,3,1.1463015498218232
1,3,0.5731092875807718
1,3,0.6917406427523893
1,3,1.3265269169530127
1,3,0.5435858897050587
1,3,0.41931032559555403
1,3,0.8956862073811466
1,3,0.044745017743224404
1,3,1.2554545991446207
1,3,0.15122956401655738
1,3,0.9053042183235401
1,3,1.2446963208448603
1,3,0.5920403220799887
1,3,1.5700397840851272
1,3,0.8618792787428863
1,3,0.42426170524573864
1,3,1.6041189402258058
1,3,0.2739395194375066
1,3,1.1324640794099339
1,3,0.12053419209259071
1,3,0.16026013144150256
1,3,0.15300148758980217
1,3,0.773524275692746
1,3,1.0982045544098513
1,3,0.3451477519707586
1,3,1.2759100880454057
1,3,0.7549852286411913
1,3,0.22128676316857465
1,3,0.185453838268252
1,3,0.1126198399299971
1,3,0.015491586813841125
1,3,0.43006408152528336
1,4,0.34347249066879837
1,4,1.7956873583285529
1,4,0.28781788518246126
1,4,0.1736416762114032
1,4,1.7413896954133077
1,4,1.340387033094414
1,4,0.15694493030613876
1,4,0.13753904117225058
1,4,0.2644170417325568
1,4,0.3074995911873132
1,4,0.0032904595413260117
1,4,2.0486315373582413
1,4,0.32758424808040276
1,4,0.1021852248779917
1,4,1.0134156590816916
1,4,0.14076536100467202
1,4,0.283899991455105
1,4,0.9616619860950101
1,4,0.9541964450399928
1,4,0.1737115884317729
1,4,0.8281657015425836
1,4,1.1006478984017596
1,4,0.16726699626700453
1,4,0.010047988906956754
1,4,1.0507628540484604
1,4,0.21319601914719669
1,4,0.33018055455959394
1,4,1.1265322464893759
1,4,1.5122606249722448
1,4,0.8070306481488245
1,4,1.1569403915056953
1,4,1.57070766928966
1,4,0.056474919065204195
1,4,0.6710018530281319
1,4,0.09525040582976448
1,4,0.43745852547091235
1,4,1.1452043826769804
1,4,0.07300707521456662
1,4,1.8763697315617653
1,4,0.13723477786576233
1,4,0.5336857085307722
1,4,0.8225731898668968
1,4,0.3121409193482682
1,4,2.375705244625293
1,4,0.7792730516767101
1,4,0.4641167492431007
1,4,1.0628606939503453
1,4,0.37577979402084527
1,4,1.081698911019854
1,4,0.9684541101220069
1,4,0.3029292802255252
1,4,0.19097924055696397
1,4,0.6100730733277829
1,4,1.2601048982007104
1,4,0.4336718872654035
1,4,0.21747162110728616
1,4,0.1077648738606188
1,4,1.1710018186930855
1,4,0.2856499592453341
1,4,1.0206780681694394
1,4,1.3108620705172649
1,4,0.44930009765870327
1,4,0.21879530232905328
1,4,1.2113462670492714
1,4,0.2857675354059421
1,4,0.024345255520852885
1,4,0.30247920734277417
1,4,0.7363311134104541
1,4,2.023679814793416
1,4,1.21618690920258
1,4,0.08636551003726116
1,4,0.903317443049504
1,4,0.05919701676734091
1,4,0.559055950876896
1,4,0.5957850804333061
1,4,0.8986632845683465
1,4,0.09145087248766495
1,4,0.10386598457231647
1,4,0.7160630692816567
1,4,1.0651508129018488
1,4,0.45611376704980494
1,4,0.16164742454684197
1,4,1.003827155664937
1,4,0.3058911394630073
1,4,0.8461468413615262
